"file_id","source_page","row_index","source_row_label","column_index","column_x","source_column_label","value_raw"
"SRC253","87","31","BlueMultifamilyPortfolio 4 Various August2022","2","486","/Numberof Units/Keys","1,164"
"SRC253","87","31","BlueMultifamilyPortfolio 4 Various August2022","3","529","Occupancy(2)","95%"
"SRC253","87","32","TotalMultifamily 284","2","486","/Numberof Units/Keys","66,919"
"SRC253","87","33","Single-FamilyRentalJointVenture N/A Various Various","1","426","Ownership Interest(1)","95%"
"SRC253","87","33","Single-FamilyRentalJointVenture N/A Various Various","2","486","/Numberof Units/Keys","909"
"SRC253","87","33","Single-FamilyRentalJointVenture N/A Various Various","3","529","Occupancy(2)","88%"
"SRC253","87","34","SunBeltSingle-FamilyRentalPortfolio N/A Various December2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","34","SunBeltSingle-FamilyRentalPortfolio N/A Various December2021","2","486","/Numberof Units/Keys","24"
"SRC253","87","34","SunBeltSingle-FamilyRentalPortfolio N/A Various December2021","3","529","Occupancy(2)","58%"
"SRC253","87","35","TotalSingle-FamilyRental N/A","2","486","/Numberof Units/Keys","933"
"SRC253","87","36","AirportLogisticsPark 6 Nashville,TN September2020","1","426","Ownership Interest(1)","100%"
"SRC253","87","36","AirportLogisticsPark 6 Nashville,TN September2020","2","486","/Numberof Units/Keys","0.40"
"SRC253","87","36","AirportLogisticsPark 6 Nashville,TN September2020","3","529","Occupancy(2)","100%"
"SRC253","87","37","MarshfieldIndustrialPortfolio 4 Baltimore,MD October2020","1","426","Ownership Interest(1)","100%"
"SRC253","87","37","MarshfieldIndustrialPortfolio 4 Baltimore,MD October2020","2","486","/Numberof Units/Keys","1.33"
"SRC253","87","37","MarshfieldIndustrialPortfolio 4 Baltimore,MD October2020","3","529","Occupancy(2)","100%"
"SRC253","87","38","Denver/BoulderIndustrialPortfolio 16 Denver,CO April2021","1","426","Ownership Interest(1)","100%"
"SRC253","87","38","Denver/BoulderIndustrialPortfolio 16 Denver,CO April2021","2","486","/Numberof Units/Keys","1.68"
